0.4,0.31,0.74,0.73,1,https://www.johnlewis.com/home-garden/c500006,John Lewis,category
0.36,0.38,0.78,0.87,1,https://johnlewis.com,John Lewis,home
0.28,0.31,0.66,0.73,1,https://johnlewis.com/lexon-flip-alarm-clock/dark-green/p3603296,John Lewis,product
